views,likes,dislikes,comment_count,type
227784,13027,113,1499,0
1105026,64586,1121,4854,0
581600,4287,1327,484,0
309801,11065,310,1254,0
254346,910,88,140,0
5608398,169011,6226,14506,1
17509307,424687,7776,66564,1
539984,16089,1754,3394,0
334249,20364,293,2186,0
451037,14597,771,1009,0
2232221,89438,1099,8983,1
752743,20117,293,1177,0
183950,9268,53,704,0
4777734,27321,3149,5270,1
897059,19172,31414,32636,0
3181769,147751,4052,10583,1
2838097,32692,928,4776,1
204417,17783,105,2145,0
712882,12957,802,1883,0
1167264,58432,915,4761,0
1659894,48446,443,2411,1
538758,31594,347,3971,0
8383080,382059,13286,65376,1
797921,20402,4521,1732,0
429401,19971,3015,2264,0
2251582,66982,1899,8122,1
446934,21604,690,2018,0
3801056,110716,1152,6477,1
1748769,44103,1785,2815,1
2927970,43664,1473,2948,1
3696076,48178,7293,8923,1
3214866,69389,7269,10899,1
5861428,277523,5076,15157,1
1964234,15588,2239,4752,1
777205,7439,595,650,0
1094084,12550,1352,1908,0
667710,1991,352,239,0
503455,10943,486,834,0
4783185,158177,4096,10357,1
1250844,58335,1686,4082,1
5356479,67845,2132,3646,1
10421308,500330,4926,27512,1
1063742,16732,325,1370,0
2231110,104088,3179,7106,1
811578,11761,237,712,0
1488642,17131,2004,1903,1
3813094,6165,2113,2027,1
8441267,152328,4641,5164,1
126313,10076,89,623,0
729882,4477,374,967,0
3239163,13879,184,891,1
1164878,22100,1984,2065,0
433006,6645,492,548,0
220426,7778,132,310,0
987520,50735,1827,7024,0
1217088,43298,1246,1494,1
5205309,12320,2750,1686,1
1015005,0,0,0,0
1985027,40390,1760,1824,1
634346,39745,681,22240,0
2048268,34608,1573,2231,1
638495,7440,342,823,0
945564,13186,603,1057,0
253263,11629,112,2054,0
845718,8756,795,350,0
1035878,53258,4120,6310,0
357136,8926,326,1223,0
3356293,149648,2242,9730,1
3160058,91660,2312,7658,1
398504,19909,633,830,0
1023827,14399,503,1205,0
5203113,40944,1591,3957,1
2482457,78874,1206,4012,1
1429491,13367,334,310,1
1136355,12239,462,1940,0
982924,25883,631,2074,0
381474,10817,133,628,0
1361890,42447,2396,13631,1
665791,20689,353,2896,0
3633365,34995,3470,4141,1
839932,42271,643,3348,0
3640120,182789,3123,13004,1
437732,49907,626,1455,0
2695414,79708,2849,10175,1
1089884,47524,2308,5886,0
863685,14048,610,912,0
892676,6555,805,945,0
1656922,51442,3255,6001,1
3626374,37831,5349,7289,1
542118,3915,279,988,0
429334,8141,1501,1621,0
3403440,214529,5100,12159,1
482900,9048,591,676,0
4570096,269669,16559,54811,1
803879,22844,400,1551,0
498850,10772,415,608,0
709312,15664,608,1318,0
289060,10593,688,1919,0
333790,8079,219,436,0
273418,2906,441,684,0
526221,19816,1218,1409,0
869053,24819,415,1411,0
1383836,84764,8122,15181,1
1699574,30144,1656,2151,1
4187294,107853,4856,15211,1
1437639,23413,1657,3009,1
606446,31776,1407,5650,0
415817,3681,226,1342,0
1040072,93844,1342,9199,0
253378,10837,193,7081,0
3209252,158364,9024,23433,1
555149,12998,2087,2318,0
3049147,3861,1646,549,1
1028944,41638,17842,10025,0
468036,20946,913,2973,0
1239356,81060,6894,9480,1
427550,4864,171,245,0
4274193,52079,1620,5896,1
367154,23251,592,942,0
384970,14838,692,1309,0
486312,12735,2114,3798,0
6084553,324355,6220,26637,1
733656,44888,300,1436,0
1489387,67600,3479,6442,1
674276,13735,530,1045,0
209674,9273,139,1090,0
238714,6415,466,1115,0
1250901,17564,731,1126,1
13357611,444032,7648,21542,1
1783926,1852,172,245,1
617417,14032,1030,3351,0
828647,14175,1881,4453,0
3913388,263800,5222,20626,1
3175554,122056,9806,10315,1
2620146,37312,488,2738,1
7799203,687177,5648,123426,1
768453,21262,416,4329,0
1558217,128244,1550,10158,1
2900729,105699,4103,5289,1
1765220,87465,1482,20108,1
8101053,221136,7218,21037,1
1312055,39038,602,1210,1
7550734,228237,5909,17682,1
684823,6324,265,577,0
393494,14781,691,1222,0
8402250,52630,1966,4844,1
2497623,141559,3588,11909,1
2997227,95720,1155,3545,1
526383,24032,454,1779,0
404828,20283,408,5223,0
875516,402,48,95,0
1028054,31245,735,2105,0
363876,5261,283,2448,0
825954,85940,605,4530,0
351065,11762,520,1033,0
697391,14248,374,5118,0
1422924,26582,1629,8493,1
323115,19095,535,1601,0
1452566,84683,1164,5080,1
489145,14412,541,4115,0
653700,5898,289,774,0
706147,7275,365,1626,0
893707,57140,891,4078,0
231935,15756,199,1136,0
1028568,21318,1396,2642,0
1338532,60678,493,2232,1
359656,11133,89,462,0
8912734,5475,690,673,1
1418371,57495,611,1819,1
317745,12519,413,5305,0
593986,19109,531,1373,0
1394456,15364,1079,5625,1
1574709,152615,1796,11148,1
3714056,27322,4393,5215,1
556789,35821,253,1269,0
756781,14881,1786,1061,0
1420641,94684,2614,4673,1
218058,4902,234,216,0
81059,153,18,22,0
1621434,17803,1193,1766,1
3085206,78801,5938,18457,1
3629223,89888,1606,0,1
1621845,48002,925,19341,1
478733,17729,384,1880,0
772215,27069,580,1515,0
2647422,95870,686,6776,1
1038820,55304,1823,3611,0
21315811,828968,14674,35925,1
1156807,16806,1065,6117,0
1799470,25233,715,1717,1
234251,15661,231,1244,0
968539,58421,1076,3677,0
161532,1272,45,54,0
3774472,327066,2882,25589,1
233714,12719,165,593,0
256642,6201,413,3082,0
1132034,42406,1089,2382,0
810882,37236,326,8937,0
589247,6163,734,1472,0
160266,2103,139,302,0
652760,17038,613,2446,0
245818,10782,211,2420,0
557481,37128,305,1225,0
232118,8114,170,1303,0
1376720,125829,838,38985,1
852407,61164,1391,6970,0
637410,28404,565,2234,0
213850,9652,555,983,0
735909,23570,216,1049,0
984027,54692,1096,11503,0
2813831,254827,3216,13153,1
618535,18287,296,1882,0
1123099,65267,1144,4889,0
228050,13110,113,1510,0
318559,11194,322,1127,0
258186,910,89,140,0
5710953,170440,6275,14598,1
17635581,429831,7918,67047,1
544859,16183,1757,3408,0
339353,20533,296,2207,0
460967,14844,773,1057,0
2280946,90530,1128,9108,1
771002,20520,296,1210,0
185481,9337,53,705,0
4839966,27782,3220,5191,1
3217326,148821,4100,10635,1
901346,19228,31541,32750,0
2879114,32930,940,4800,1
226592,18999,110,2242,0
724593,13113,807,1909,0
1177971,58961,927,4798,0
1676696,48965,446,2442,1
8464581,385975,13393,65678,1
546435,31796,349,3999,0
799878,20436,4523,1731,0
432283,20069,3016,2266,0
2427398,69129,2000,8252,1
451772,21789,692,2010,0
3909702,113160,1184,6552,1
1783174,44697,1797,2815,1
3692522,48524,7327,9009,1
3242504,69870,7294,11045,1
6086088,282301,5177,15396,1
1975742,15692,2253,4779,1
791365,7548,595,651,0
670565,1994,352,240,0
509637,11064,495,835,0
5044665,161848,4226,10470,1
1327578,60226,1735,4138,1
5386126,68124,2136,3652,1
11081076,507051,5110,27777,1
1085889,16905,335,1413,0
2248161,104558,3200,7125,1
813310,11768,237,712,0
1520375,17414,2030,1904,1
3822935,6284,2135,2038,1
9037045,156704,4824,5245,1
758015,4599,388,976,0
3248941,13950,184,891,1
462677,6887,503,564,0
1190130,22601,2005,2097,1
227543,8014,136,316,0
992514,50870,1835,7018,0
1224203,43424,1252,1499,1
5213926,12383,2754,1687,1
1032088,0,0,0,0
1989941,40439,1767,1827,1
645727,40103,685,22249,0
2073855,35009,1591,2244,1
648043,7447,342,823,0
948893,13233,606,1061,0
884493,9016,823,350,0
1040144,53422,4135,6312,0
359141,8950,326,1223,0
3371618,150052,2252,9738,1
3166689,91857,2317,7979,1
400742,20027,635,830,0
5212118,41008,1592,3957,1
1441446,13468,335,310,1
2579776,80553,1257,4059,1
1143775,12380,465,1957,0
995018,26097,633,2101,0
425328,26489,390,1510,0
395698,11179,139,640,0
1618550,116412,3655,13185,1
847112,3386,1041,6017,0
738925,8895,118,272,0
1891995,32121,347,1017,1
319297,5104,173,538,0
2288833,18696,1858,1721,1
2933014,203010,2977,15858,1
2047466,80476,4440,9468,1
1674924,50503,924,4444,1
1542228,20254,1199,1342,1
1121014,57282,1966,2837,0
487716,10540,447,1968,0
2127187,62562,3805,7001,1
4114697,40164,6194,8069,1
592097,9899,2316,2011,0
4580658,244137,6691,13542,1
658741,4524,382,1078,0
743976,11585,976,1021,0
628619,12600,554,697,0
4841501,277144,17515,56504,1
872481,23496,453,1803,0
794843,16725,714,1459,0
340395,11620,899,2072,0
397742,8997,274,462,0
319773,3306,568,851,0
610071,21400,1464,1524,0
1003519,27719,468,1504,0
1638286,90823,9316,14035,1
1852116,32037,1814,2170,1
1809000,25608,1923,3334,1
4489200,112278,5270,16234,1
658351,32975,1519,5867,0
439956,3814,253,1409,0
1104259,96720,1485,9384,0
339942,12729,281,7638,0
575459,49459,235,2386,0
3448518,167015,9565,24493,1
585748,13402,2198,2387,0
3086756,4168,1753,674,1
1334445,84005,7540,10193,1
489004,21324,961,3043,0
1067802,42552,18428,10165,0
463168,4998,187,254,0
430469,24959,651,1003,0
4617607,53615,1692,5957,1
416968,15442,758,1361,0
1779734,74188,3954,6932,1
922017,52023,370,1518,0
509816,13031,2209,3837,0
6584213,335345,6516,27339,1
714124,14233,573,1078,0
276989,6858,594,1168,0
222935,9575,156,1110,0
15139338,471311,8305,22289,1
900652,18871,1325,4358,0
1808781,2122,234,273,1
1299947,18211,742,1182,1
981293,16621,2331,5234,0
4111334,271788,5480,21265,1
3355109,124816,10332,10645,1
8370988,699902,5948,124198,1
2708391,37991,504,2749,1
797143,21664,425,4416,0
1740025,140240,1668,10959,1
3246810,112349,4411,5462,1
8660721,232840,7725,22244,1
779180,7138,278,604,0
1853353,89189,1532,20669,1
1443385,42098,672,1294,1
512440,17976,877,1426,0
7907382,237125,6110,18391,1
8492072,53368,2009,4906,1
2629447,144242,3697,12051,1
3232802,101264,1258,3162,1
543908,24531,461,1791,0
419192,20850,412,5339,0
1072083,32081,767,2148,0
879192,405,50,98,0
380458,5404,292,2485,0
840375,86727,608,4550,0
782299,15507,413,5575,0
385814,12325,556,1022,0
343019,19862,545,1640,0
1451932,26946,1660,8647,1
1533796,87730,1213,5247,1
496481,14572,546,4142,0
721921,7332,369,1641,0
922761,58194,902,4158,0
655944,5910,291,774,0
256117,16623,227,1148,0
1054883,21637,1418,2690,0
1433854,62319,515,2260,1
387097,11530,94,477,0
8928843,5548,695,689,1
1459973,58764,624,1878,1
1610002,154397,1833,11320,1
322951,12667,418,5395,0
609614,19390,537,1390,0
1395952,15368,1080,5629,1
3749838,27971,4445,5314,1
572314,36530,256,1282,0
770670,15050,1817,1075,0
1449022,96552,2627,4720,1
266543,7067,292,266,0
81337,153,18,22,0
1669038,18057,1208,1794,1
3729517,91545,1632,0,1
495662,18026,389,1885,0
1723925,49424,970,19963,1
783603,27381,586,1526,0
2684011,96219,696,6812,1
1059518,55703,1830,3639,0
21667619,836469,14854,36262,1
1858175,25628,729,1741,1
237634,15826,234,1264,0
1032424,59574,1096,3748,0
167005,1292,47,57,0
4059127,335834,3010,25857,1
264407,13488,188,593,0
261657,6281,417,3111,0
1149317,42980,1103,2396,0
591220,6173,734,1479,0
827036,37674,332,9002,0
169678,2195,148,313,0
654587,17058,613,2449,0
250706,10889,213,2430,0
574615,37861,307,1231,0
236942,8239,172,1316,0
1390492,126252,842,39047,1
861023,61529,1397,6986,0
644800,28591,569,2234,0
217305,9739,559,984,0
806505,24961,240,1098,0
988810,54857,1098,11542,0
2874816,258667,3254,13307,1
629202,18445,303,1890,0
230154,13189,113,1513,0
1139144,65822,1161,4936,0
326272,11289,325,1130,0
259654,911,89,140,0
5801360,171484,6336,14658,1
17869609,434706,8024,67500,1
549804,16257,1760,3423,0
344319,20714,293,2219,0
470535,15058,779,1077,0
2325254,91402,1143,9182,1
788643,20901,295,1224,0
187797,9399,55,706,0
4924192,28145,3265,5274,1
3246193,149567,4126,10689,1
903996,19260,31591,32869,0
248799,20040,119,2301,0
2916716,33107,946,4813,1
735035,13218,810,1923,0
1186917,59338,938,4832,1
1696483,49393,451,2474,1
8554531,389583,13486,65947,1
553400,31999,350,4012,0
434970,20143,3019,2269,0
2618295,71129,2114,8368,1
456814,21946,693,2023,0
4016922,114883,1202,6716,1
1816454,45147,1808,2835,1
3701290,48722,7339,9075,1
3269142,70288,7314,11058,1
6333861,286429,5268,15613,1
1987869,15791,2262,4810,1
811263,7695,596,672,0
5296147,164596,4306,10591,1
514996,11182,498,835,0
1404410,61977,1792,4264,1
11782297,512840,5266,27900,1
1127858,17075,340,1459,0
2262703,104912,3209,7132,1
3835362,6386,2156,2068,1
9690503,160863,4968,5259,1
1565725,17824,2079,1922,1
497978,7203,516,572,0
788136,4682,401,981,0
3260907,14007,186,893,1
1217471,23138,2033,2125,1
234917,8255,143,316,0
995721,50948,1837,7024,0
1231704,43582,1254,1517,1
5222436,12421,2759,1687,1
1040664,0,0,0,0
2015939,40529,1769,1836,1
657103,40467,694,22263,0
2096929,35493,1594,2260,1
651594,7450,342,824,0
954635,13311,607,1069,0
930867,9250,855,350,0
1045168,53603,4143,6318,0
3174393,91969,2317,7969,1
402706,20089,637,830,0
5224737,41079,1597,3979,1
2676610,81908,1300,4103,1
1005811,26249,639,2109,0
1150554,12460,469,1960,0
431137,26604,400,1523,0
1354164,123545,3139,17519,1
989288,5574,2543,6453,0
1227084,27132,907,1651,1
3358174,132789,1473,9050,1
3417610,188363,8503,20320,1
632415,22677,561,2113,0
7518332,1572997,8113,180262,1
1387393,57537,4804,5877,1
170279,26441,297,1576,0
314759,23360,621,1791,0
1351193,58619,1508,2998,1
1443592,5863,2249,9496,1
1422393,15924,385,611,1
263033,1559,85,445,0
534696,12224,242,835,0
2635367,41221,593,1349,1
719145,34432,2797,2907,0
1104423,35437,419,1062,0
3318114,221050,3392,17022,1
161050,13050,104,657,0
246687,18770,114,1818,0
2380984,91224,4979,10426,1
1945382,55182,1082,4918,1
577033,10584,220,408,0
4443529,399973,7150,39126,1
2248120,31981,685,1980,1
1685986,71170,2782,3491,1
410371,7180,506,536,0
553821,11265,546,2126,0
2327210,66891,4031,7407,1
4303930,41061,6518,8537,1
661671,10560,2634,2139,0
5524232,266387,7637,14388,1
691470,13556,609,649,0
875613,12962,1150,1168,0
699723,4728,410,1138,0
5090064,284782,18171,57873,1
901740,23793,470,1688,0
447738,9748,313,506,0
361599,12013,979,2167,0
834299,17305,769,1555,0
656238,22426,1591,1612,0
345285,3497,631,968,0
1103668,29685,496,1580,0
1822824,94891,9923,14612,1
2057636,26843,2092,3552,1
1916579,32796,1887,2184,1
4668917,114781,5477,16654,1
690815,33559,1585,5985,0
1136757,98164,1570,9447,0
834212,72630,366,3405,0
365146,13306,299,7733,0
3590605,172107,9825,24894,1
134856,2051,56,471,0
602082,13567,2271,2427,0
3102893,4272,1799,685,1
1388480,85983,7792,10438,1
500706,21539,982,3054,0
477441,5049,198,255,0
482695,26302,703,1051,0
1071732,56880,430,1561,0
433240,15708,776,1373,0
4777763,54295,1740,6109,1
524832,13235,2240,3939,0
1878208,76870,4155,7082,1
6939889,342491,6720,27872,1
734211,14419,591,1101,0
295161,7041,623,1172,0
1128578,22090,1533,4893,0
16647988,491246,8789,22892,1
226154,9686,156,1110,0
1330195,18569,752,1194,1
1817044,2177,249,284,1
1103929,18834,2668,5615,0
4249082,277080,5633,21682,1
3502534,126918,10613,10846,1
8888742,710175,6222,124925,1
2751664,38378,512,2784,1
1884261,146718,1759,11397,1
819652,21907,437,4476,0
3565190,117876,4637,5590,1
817630,7483,283,638,0
9038366,240903,8091,23134,1
643525,21088,1064,1480,0
1929714,90497,1571,21113,1
1503969,43473,703,1339,1
8114312,243051,6257,18891,1
8556235,53882,2025,4938,1
2745826,146517,3790,12168,1
3354765,104379,1320,3248,1
558674,24894,475,1822,0
428228,21154,414,5428,0
1098522,32609,786,2153,0
394132,5499,298,2512,0
849908,87227,613,4570,0
882333,410,51,100,0
838330,16285,439,5863,0
417321,12861,583,1062,0
361131,20512,567,1698,0
1472121,27268,1692,8717,1
1603708,89806,1252,5296,1
507334,14810,548,4172,0
735849,7374,375,1617,0
940570,58807,909,4212,0
275883,17300,249,1162,0
657048,5919,291,775,0
1069113,21872,1433,2708,0
1517684,63621,533,2271,1
411122,11892,106,482,0
8943787,5639,703,721,1
1487513,59652,628,1935,1
1638639,155852,1863,11403,1
327153,12779,420,5454,0
628423,19769,543,1413,0
1397855,15369,1080,5644,1
583970,37091,258,1309,0
781795,15223,1842,1076,0
365294,11670,396,377,0
1706292,18277,1220,1848,1
3832069,93426,1674,0,1
1797096,50466,1008,20424,1
509192,18202,394,1888,0
793636,27676,591,1532,0
2720630,96550,703,6830,1
1077686,56064,1840,3663,0
21966117,842800,15009,36763,1
1913293,26008,742,1747,1
241227,16001,237,1275,0
1099789,60861,1115,3816,0
171899,1308,47,58,0
4315780,341063,3079,26024,1
298289,14201,203,598,0
265836,6354,422,3136,0
1165915,43561,1110,2423,0
839403,37973,335,9051,0
592777,6180,737,1479,0
176087,2260,152,317,0
844499,25750,250,1144,0
656029,17070,613,2449,0
587662,38471,310,1245,0
254979,10966,215,2442,0
241545,8378,174,1346,0
1412697,127218,844,39205,1
866787,61754,1398,6993,0
649901,28718,569,2239,0
220343,9825,559,986,0
992791,55008,1099,11554,0
2918187,261366,3264,13413,1
639621,18625,303,1903,0
231999,13252,113,1515,0
1151460,66210,1176,4957,0
330881,11378,328,1141,0
260155,912,89,140,0
5860284,172232,6363,14769,1
18102561,439239,8119,67862,1
553214,16327,1762,3437,0
348773,20864,297,2228,0
479727,15260,782,1082,0
2357295,92052,1154,9241,1
806820,21373,300,1229,0
189179,9443,56,707,0
4962367,28308,3286,5278,1
3266055,150052,4136,10684,1
905745,19277,31630,32911,0
2949852,33235,951,4837,1
268669,20951,122,2365,0
1197165,59760,950,4874,1
1714292,49867,458,2500,1
8638633,392469,13563,66268,1
560109,32166,352,4029,0
2816585,73127,2223,8521,1
437294,20205,3020,2284,0
460993,22053,694,2024,0
4112408,116689,1231,6792,1
1838114,45458,1812,2856,1
3707164,48848,7350,9149,1
3288418,70572,7327,11058,1
6574760,290038,5362,15822,1
835110,7897,598,681,0
1999666,15888,2273,4821,1
5540367,167164,4387,10668,1
519785,11267,500,842,0
1474840,63504,1839,4318,1
12465990,518245,5418,28065,1
1161732,17425,345,1519,0
2274605,105175,3223,7143,1
10384060,165263,5139,5330,1
3844714,6466,2182,2094,1
1606934,18171,2134,1947,1
532049,7445,535,578,0
3271835,14068,189,896,1
1243560,23527,2060,2151,1
241668,8478,144,328,0
998311,51002,1838,7027,0
1240723,43764,1258,1525,1
5229704,12469,2764,1689,1
1045731,0,0,0,0
2028512,40583,1773,1835,1
668491,40752,706,22279,0
652917,7449,342,824,0
308605,15315,653,2148,0
544143,13051,822,2222,0
3169046,244273,3644,24727,1
970186,95674,1828,5882,0
159011,8709,159,616,0
1916118,129926,3531,5565,1
391656,8076,199,359,0
1329253,10006,620,7476,1
258110,6281,279,534,0
1949619,146236,5718,21526,1
385958,6563,289,975,0
2096196,39093,1688,2625,1
5427688,181581,2279,11786,1
1398540,7562,4313,8898,1
611553,17712,509,1488,0
191244,7056,151,501,0
351090,40795,756,2330,0
4137184,212760,9630,22712,1
489467,31096,196,1677,0
464808,15680,734,2611,0
10208424,1795542,10956,201589,1
438136,27940,1051,2044,0
1574290,61341,5992,6663,1
1662032,66887,1917,3290,1
1177321,121814,1923,19302,0
1550527,6179,2396,9971,1
1831572,20254,530,724,1
769927,39492,1641,2309,0
311280,1783,110,499,0
260391,12230,258,753,0
808829,36693,3333,3142,0
1308341,40021,486,1156,1
203011,14662,224,721,0
3457520,227602,3580,17752,1
320205,22402,188,2223,0
872087,21753,325,4703,0
720317,11776,323,503,0
